freq,ang,val
4.0,-180.0,-2.68
4.15,-180.0,-2.92
4.3,-180.0,-3.19
4.46,-180.0,-3.49
4.63,-180.0,-3.82
4.8,-180.0,-4.2
4.98,-180.0,-4.63
5.16,-180.0,-5.12
5.36,-180.0,-5.69
5.55,-180.0,-6.36
5.76,-180.0,-7.18
5.98,-180.0,-8.19
6.2,-180.0,-9.54
6.43,-180.0,-11.49
6.67,-180.0,-15.1
6.91,-180.0,-20.8
7.17,-180.0,-13.33
7.44,-180.0,-10.81
7.71,-180.0,-9.3
8.0,-180.0,-8.27
4.0,-176.0,-2.72
4.15,-176.0,-2.96
4.3,-176.0,-3.23
4.46,-176.0,-3.53
4.63,-176.0,-3.87
4.8,-176.0,-4.25
4.98,-176.0,-4.68
5.16,-176.0,-5.18
5.36,-176.0,-5.75
5.55,-176.0,-6.42
5.76,-176.0,-7.24
5.98,-176.0,-8.26
6.2,-176.0,-9.59
6.43,-176.0,-11.53
6.67,-176.0,-15.03
6.91,-176.0,-21.66
7.17,-176.0,-13.59
7.44,-176.0,-11.02
7.71,-176.0,-9.5
8.0,-176.0,-8.46
4.0,-172.0,-2.84
4.15,-172.0,-3.09
4.3,-172.0,-3.37
4.46,-172.0,-3.68
4.63,-172.0,-4.02
4.8,-172.0,-4.41
4.98,-172.0,-4.85
5.16,-172.0,-5.36
5.36,-172.0,-5.94
5.55,-172.0,-6.62
5.76,-172.0,-7.44
5.98,-172.0,-8.45
6.2,-172.0,-9.77
6.43,-172.0,-11.64
6.67,-172.0,-14.9
6.91,-172.0,-25.58
7.17,-172.0,-14.39
7.44,-172.0,-11.67
7.71,-172.0,-10.12
8.0,-172.0,-9.07
4.0,-168.0,-3.04
4.15,-168.0,-3.31
4.3,-168.0,-3.6
4.46,-168.0,-3.92
4.63,-168.0,-4.29
4.8,-168.0,-4.69
4.98,-168.0,-5.15
5.16,-168.0,-5.67
5.36,-168.0,-6.27
5.55,-168.0,-6.96
5.76,-168.0,-7.79
5.98,-168.0,-8.8
6.2,-168.0,-10.09
6.43,-168.0,-11.89
6.67,-168.0,-14.83
6.91,-168.0,-25.93
7.17,-168.0,-15.88
7.44,-168.0,-12.84
7.71,-168.0,-11.22
8.0,-168.0,-10.17
4.0,-164.0,-3.33
4.15,-164.0,-3.62
4.3,-164.0,-3.93
4.46,-164.0,-4.28
4.63,-164.0,-4.67
4.8,-164.0,-5.1
4.98,-164.0,-5.59
5.16,-164.0,-6.14
5.36,-164.0,-6.76
5.55,-164.0,-7.49
5.76,-164.0,-8.34
5.98,-164.0,-9.36
6.2,-164.0,-10.65
6.43,-164.0,-12.37
6.67,-164.0,-15.0
6.91,-164.0,-21.36
7.17,-164.0,-18.37
7.44,-164.0,-14.71
7.71,-164.0,-13.0
8.0,-164.0,-11.98
4.0,-160.0,-3.72
4.15,-160.0,-4.03
4.3,-160.0,-4.38
4.46,-160.0,-4.77
4.63,-160.0,-5.2
4.8,-160.0,-5.67
4.98,-160.0,-6.2
5.16,-160.0,-6.8
5.36,-160.0,-7.48
5.55,-160.0,-8.26
5.76,-160.0,-9.16
5.98,-160.0,-10.24
6.2,-160.0,-11.55
6.43,-160.0,-13.25
6.67,-160.0,-15.68
6.91,-160.0,-20.21
7.17,-160.0,-22.88
7.44,-160.0,-17.75
7.71,-160.0,-15.96
8.0,-160.0,-15.11
4.0,-156.0,-4.21
4.15,-156.0,-4.57
4.3,-156.0,-4.97
4.46,-156.0,-5.41
4.63,-156.0,-5.9
4.8,-156.0,-6.44
4.98,-156.0,-7.04
5.16,-156.0,-7.73
5.36,-156.0,-8.5
5.55,-156.0,-9.39
5.76,-156.0,-10.41
5.98,-156.0,-11.62
6.2,-156.0,-13.08
6.43,-156.0,-14.9
6.67,-156.0,-17.36
6.91,-156.0,-21.22
7.17,-156.0,-47.86
7.44,-156.0,-23.62
7.71,-156.0,-22.52
8.0,-156.0,-23.61
4.0,-152.0,-4.82
4.15,-152.0,-5.24
4.3,-152.0,-5.71
4.46,-152.0,-6.23
4.63,-152.0,-6.8
4.8,-152.0,-7.45
4.98,-152.0,-8.18
5.16,-152.0,-9.01
5.36,-152.0,-9.95
5.55,-152.0,-11.04
5.76,-152.0,-12.32
5.98,-152.0,-13.83
6.2,-152.0,-15.64
6.43,-152.0,-17.83
6.67,-152.0,-20.4
6.91,-152.0,-23.18
7.17,-152.0,-27.82
7.44,-152.0,-25.77
7.71,-152.0,-20.38
8.0,-152.0,-17.46
4.0,-148.0,-5.55
4.15,-148.0,-6.06
4.3,-148.0,-6.62
4.46,-148.0,-7.25
4.63,-148.0,-7.95
