freq,ang,val
4.0,-180.0,-2.66
4.15,-180.0,-2.72
4.3,-180.0,-2.79
4.46,-180.0,-2.87
4.63,-180.0,-2.95
4.8,-180.0,-3.04
4.98,-180.0,-3.13
5.16,-180.0,-3.24
5.36,-180.0,-3.35
5.55,-180.0,-3.48
5.76,-180.0,-3.62
5.98,-180.0,-3.77
6.2,-180.0,-3.94
6.43,-180.0,-4.12
6.67,-180.0,-4.32
6.91,-180.0,-4.55
7.17,-180.0,-4.79
7.44,-180.0,-5.07
7.71,-180.0,-5.39
8.0,-180.0,-5.74
4.0,-176.0,-2.79
4.15,-176.0,-2.86
4.3,-176.0,-2.94
4.46,-176.0,-3.02
4.63,-176.0,-3.11
4.8,-176.0,-3.2
4.98,-176.0,-3.31
5.16,-176.0,-3.42
5.36,-176.0,-3.55
5.55,-176.0,-3.68
5.76,-176.0,-3.83
5.98,-176.0,-3.99
6.2,-176.0,-4.17
6.43,-176.0,-4.36
6.67,-176.0,-4.57
6.91,-176.0,-4.81
7.17,-176.0,-5.06
7.44,-176.0,-5.35
7.71,-176.0,-5.68
8.0,-176.0,-6.04
4.0,-172.0,-3.19
4.15,-172.0,-3.28
4.3,-172.0,-3.38
4.46,-172.0,-3.48
4.63,-172.0,-3.6
4.8,-172.0,-3.72
4.98,-172.0,-3.85
5.16,-172.0,-3.99
5.36,-172.0,-4.14
5.55,-172.0,-4.3
5.76,-172.0,-4.48
5.98,-172.0,-4.67
6.2,-172.0,-4.88
6.43,-172.0,-5.11
6.67,-172.0,-5.35
6.91,-172.0,-5.62
7.17,-172.0,-5.91
7.44,-172.0,-6.23
7.71,-172.0,-6.59
8.0,-172.0,-6.98
4.0,-168.0,-3.88
4.15,-168.0,-4.01
4.3,-168.0,-4.14
4.46,-168.0,-4.29
4.63,-168.0,-4.44
4.8,-168.0,-4.61
4.98,-168.0,-4.79
5.16,-168.0,-4.98
5.36,-168.0,-5.19
5.55,-168.0,-5.41
5.76,-168.0,-5.65
5.98,-168.0,-5.9
6.2,-168.0,-6.18
6.43,-168.0,-6.47
6.67,-168.0,-6.79
6.91,-168.0,-7.12
7.17,-168.0,-7.48
7.44,-168.0,-7.87
7.71,-168.0,-8.29
8.0,-168.0,-8.73
4.0,-164.0,-4.9
4.15,-164.0,-5.08
4.3,-164.0,-5.27
4.46,-164.0,-5.49
4.63,-164.0,-5.72
4.8,-164.0,-5.96
4.98,-164.0,-6.23
5.16,-164.0,-6.52
5.36,-164.0,-6.83
5.55,-164.0,-7.16
5.76,-164.0,-7.52
5.98,-164.0,-7.91
6.2,-164.0,-8.32
6.43,-164.0,-8.75
6.67,-164.0,-9.22
6.91,-164.0,-9.71
7.17,-164.0,-10.23
7.44,-164.0,-10.77
7.71,-164.0,-11.34
8.0,-164.0,-11.91
4.0,-160.0,-6.28
4.15,-160.0,-6.55
4.3,-160.0,-6.85
4.46,-160.0,-7.18
4.63,-160.0,-7.54
4.8,-160.0,-7.93
4.98,-160.0,-8.37
5.16,-160.0,-8.85
5.36,-160.0,-9.39
5.55,-160.0,-9.98
5.76,-160.0,-10.64
5.98,-160.0,-11.38
6.2,-160.0,-12.2
6.43,-160.0,-13.13
6.67,-160.0,-14.17
6.91,-160.0,-15.33
7.17,-160.0,-16.62
7.44,-160.0,-18.05
7.71,-160.0,-19.64
8.0,-160.0,-21.45
4.0,-156.0,-8.1
4.15,-156.0,-8.52
4.3,-156.0,-8.99
4.46,-156.0,-9.52
4.63,-156.0,-10.13
4.8,-156.0,-10.83
4.98,-156.0,-11.65
5.16,-156.0,-12.62
5.36,-156.0,-13.81
5.55,-156.0,-15.3
5.76,-156.0,-17.24
5.98,-156.0,-19.37
6.2,-156.0,-19.37
6.43,-156.0,-17.74
6.67,-156.0,-16.47
6.91,-156.0,-15.65
7.17,-156.0,-15.15
7.44,-156.0,-14.93
7.71,-156.0,-14.94
8.0,-156.0,-15.23
4.0,-152.0,-10.38
4.15,-152.0,-11.0
4.3,-152.0,-11.7
4.46,-152.0,-12.48
4.63,-152.0,-13.33
4.8,-152.0,-14.17
4.98,-152.0,-14.82
5.16,-152.0,-15.03
5.36,-152.0,-14.76
