freq,ang,val
4.0,-180.0,-6.91
4.15,-180.0,-6.91
4.3,-180.0,-6.9
4.46,-180.0,-6.89
4.63,-180.0,-6.88
4.8,-180.0,-6.88
4.98,-180.0,-6.87
5.16,-180.0,-6.86
5.36,-180.0,-6.85
5.55,-180.0,-6.84
5.76,-180.0,-6.83
5.98,-180.0,-6.81
6.2,-180.0,-6.8
6.43,-180.0,-6.79
6.67,-180.0,-6.77
6.91,-180.0,-6.75
7.17,-180.0,-6.73
7.44,-180.0,-6.72
7.71,-180.0,-6.69
8.0,-180.0,-6.67
4.0,-176.0,-7.11
4.15,-176.0,-7.11
4.3,-176.0,-7.12
4.46,-176.0,-7.12
4.63,-176.0,-7.12
4.8,-176.0,-7.12
4.98,-176.0,-7.13
5.16,-176.0,-7.13
5.36,-176.0,-7.13
5.55,-176.0,-7.13
5.76,-176.0,-7.13
5.98,-176.0,-7.13
6.2,-176.0,-7.12
6.43,-176.0,-7.12
6.67,-176.0,-7.11
6.91,-176.0,-7.09
7.17,-176.0,-7.08
7.44,-176.0,-7.06
7.71,-176.0,-7.04
8.0,-176.0,-7.02
4.0,-172.0,-7.73
4.15,-172.0,-7.76
4.3,-172.0,-7.79
4.46,-172.0,-7.82
4.63,-172.0,-7.86
4.8,-172.0,-7.9
4.98,-172.0,-7.93
5.16,-172.0,-7.97
5.36,-172.0,-8.0
5.55,-172.0,-8.04
5.76,-172.0,-8.07
5.98,-172.0,-8.11
6.2,-172.0,-8.14
6.43,-172.0,-8.17
6.67,-172.0,-8.16
6.91,-172.0,-8.16
7.17,-172.0,-8.16
7.44,-172.0,-8.15
7.71,-172.0,-8.13
8.0,-172.0,-8.11
4.0,-168.0,-8.81
4.15,-168.0,-8.9
4.3,-168.0,-8.99
4.46,-168.0,-9.08
4.63,-168.0,-9.18
4.8,-168.0,-9.28
4.98,-168.0,-9.39
5.16,-168.0,-9.5
5.36,-168.0,-9.6
5.55,-168.0,-9.71
5.76,-168.0,-9.82
5.98,-168.0,-9.93
6.2,-168.0,-10.03
6.43,-168.0,-10.12
6.67,-168.0,-10.12
6.91,-168.0,-10.13
7.17,-168.0,-10.13
7.44,-168.0,-10.12
7.71,-168.0,-10.1
8.0,-168.0,-10.06
4.0,-164.0,-10.47
4.15,-164.0,-10.66
4.3,-164.0,-10.86
4.46,-164.0,-11.08
4.63,-164.0,-11.3
4.8,-164.0,-11.54
