freq,ang,val
4.0,-180.0,0.0
4.15,-180.0,0.0
4.3,-180.0,0.0
4.46,-180.0,0.0
4.63,-180.0,-0.0
4.8,-180.0,0.0
4.98,-180.0,0.0
5.16,-180.0,-0.0
5.36,-180.0,0.0
5.55,-180.0,0.0
5.76,-180.0,0.0
5.98,-180.0,-0.0
6.2,-180.0,0.0
6.43,-180.0,-0.0
6.67,-180.0,0.0
6.91,-180.0,0.0
7.17,-180.0,0.0
7.44,-180.0,0.0
7.71,-180.0,0.0
8.0,-180.0,0.0
4.0,-176.0,-0.14
4.15,-176.0,-0.15
4.3,-176.0,-0.16
4.46,-176.0,-0.16
4.63,-176.0,-0.17
4.8,-176.0,-0.19
4.98,-176.0,-0.2
5.16,-176.0,-0.21
5.36,-176.0,-0.22
5.55,-176.0,-0.23
5.76,-176.0,-0.24
5.98,-176.0,-0.25
6.2,-176.0,-0.26
6.43,-176.0,-0.27
6.67,-176.0,-0.27
6.91,-176.0,-0.28
7.17,-176.0,-0.28
7.44,-176.0,-0.29
7.71,-176.0,-0.29
8.0,-176.0,-0.29
4.0,-172.0,-0.56
4.15,-172.0,-0.6
4.3,-172.0,-0.64
4.46,-172.0,-0.68
4.63,-172.0,-0.72
4.8,-172.0,-0.76
4.98,-172.0,-0.81
5.16,-172.0,-0.85
5.36,-172.0,-0.9
5.55,-172.0,-0.95
5.76,-172.0,-0.99
5.98,-172.0,-1.04
6.2,-172.0,-1.09
6.43,-172.0,-1.13
6.67,-172.0,-1.14
6.91,-172.0,-1.16
7.17,-172.0,-1.17
7.44,-172.0,-1.18
7.71,-172.0,-1.19
8.0,-172.0,-1.19
4.0,-168.0,-1.3
4.15,-168.0,-1.4
4.3,-168.0,-1.5
4.46,-168.0,-1.6
4.63,-168.0,-1.71
4.8,-168.0,-1.82
4.98,-168.0,-1.93
5.16,-168.0,-2.05
5.36,-168.0,-2.17
5.55,-168.0,-2.29
5.76,-168.0,-2.41
5.98,-168.0,-2.53
6.2,-168.0,-2.65
6.43,-168.0,-2.75
6.67,-168.0,-2.77
6.91,-168.0,-2.8
7.17,-168.0,-2.82
7.44,-168.0,-2.83
7.71,-168.0,-2.83
8.0,-168.0,-2.82
4.0,-164.0,-2.46
4.15,-164.0,-2.66
4.3,-164.0,-2.86
4.46,-164.0,-3.09
4.63,-164.0,-3.32
4.8,-164.0,-3.57
4.98,-164.0,-3.82
5.16,-164.0,-4.09
5.36,-164.0,-4.36
5.55,-164.0,-4.64
5.76,-164.0,-4.93
5.98,-164.0,-5.21
6.2,-164.0,-5.48
6.43,-164.0,-5.72
6.67,-164.0,-5.7
6.91,-164.0,-5.71
7.17,-164.0,-5.69
7.44,-164.0,-5.64
7.71,-164.0,-5.57
8.0,-164.0,-5.49
4.0,-160.0,-4.22
4.15,-160.0,-4.62
4.3,-160.0,-5.07
4.46,-160.0,-5.56
4.63,-160.0,-6.12
4.8,-160.0,-6.73
4.98,-160.0,-7.42
5.16,-160.0,-8.19
5.36,-160.0,-9.04
5.55,-160.0,-10.0
5.76,-160.0,-11.05
5.98,-160.0,-12.21
6.2,-160.0,-13.54
6.43,-160.0,-15.06
6.67,-160.0,-14.06
6.91,-160.0,-13.32
7.17,-160.0,-12.54
7.44,-160.0,-11.76
7.71,-160.0,-11.02
8.0,-160.0,-10.37
4.0,-156.0,-6.96
4.15,-156.0,-7.87
4.3,-156.0,-8.99
4.46,-156.0,-10.41
4.63,-156.0,-12.22
4.8,-156.0,-13.95
4.98,-156.0,-13.54
5.16,-156.0,-11.92
5.36,-156.0,-10.61
5.55,-156.0,-9.67
5.76,-156.0,-9.02
5.98,-156.0,-8.6
6.2,-156.0,-8.37
6.43,-156.0,-8.37
6.67,-156.0,-9.04
6.91,-156.0,-9.74
7.17,-156.0,-10.65
7.44,-156.0,-11.87
7.71,-156.0,-13.59
8.0,-156.0,-16.31
4.0,-152.0,-9.01
4.15,-152.0,-9.12
4.3,-152.0,-8.82
4.46,-152.0,-8.29
4.63,-152.0,-7.7
4.8,-152.0,-7.17
4.98,-152.0,-6.71
5.16,-152.0,-6.35
5.36,-152.0,-6.08
5.55,-152.0,-5.9
5.76,-152.0,-5.81
5.98,-152.0,-5.82
6.2,-152.0,-5.92
6.43,-152.0,-6.17
6.67,-152.0,-6.83
6.91,-152.0,-7.53
7.17,-152.0,-8.36
7.44,-152.0,-9.35
7.71,-152.0,-10.54
8.0,-152.0,-11.97
4.0,-148.0,-6.48
4.15,-148.0,-6.1
4.3,-148.0,-5.73
4.46,-148.0,-5.4
4.63,-148.0,-5.12
4.8,-148.0,-4.9
4.98,-148.0,-4.75
5.16,-148.0,-4.66
5.36,-148.0,-4.64
5.55,-148.0,-4.7
5.76,-148.0,-4.84
5.98,-148.0,-5.07
6.2,-148.0,-5.4
6.43,-148.0,-5.88
6.67,-148.0,-6.7
6.91,-148.0,-7.61
7.17,-148.0,-8.67
7.44,-148.0,-9.92
7.71,-148.0,-11.37
8.0,-148.0,-13.03
4.0,-144.0,-4.67
4.15,-144.0,-4.43
4.3,-144.0,-4.23
4.46,-144.0,-4.07
4.63,-144.0,-3.98
4.8,-144.0,-3.94
4.98,-144.0,-3.96
5.16,-144.0,-4.06
5.36,-144.0,-4.23
5.55,-144.0,-4.49
5.76,-144.0,-4.84
5.98,-144.0,-5.31
6.2,-144.0,-5.92
6.43,-144.0,-6.72
6.67,-144.0,-7.89
6.91,-144.0,-9.26
7.17,-144.0,-10.94
7.44,-144.0,-13.05
7.71,-144.0,-15.79
8.0,-144.0,-19.41
4.0,-140.0,-3.66
4.15,-140.0,-3.54
4.3,-140.0,-3.47
4.46,-140.0,-3.46
4.63,-140.0,-3.51
4.8,-140.0,-3.62
4.98,-140.0,-3.81
5.16,-140.0,-4.09
5.36,-140.0,-4.46
5.55,-140.0,-4.95
5.76,-140.0,-5.59
5.98,-140.0,-6.41
6.2,-140.0,-7.47
6.43,-140.0,-8.9
6.67,-140.0,-10.99
6.91,-140.0,-14.04
7.17,-140.0,-20.72
7.44,-140.0,-19.0
7.71,-140.0,-16.27
8.0,-140.0,-15.96
4.0,-136.0,-3.12
4.15,-136.0,-3.12
4.3,-136.0,-3.17
4.46,-136.0,-3.28
4.63,-136.0,-3.47
4.8,-136.0,-3.75
4.98,-136.0,-4.12
5.16,-136.0,-4.61
5.36,-136.0,-5.25
5.55,-136.0,-6.08
5.76,-136.0,-7.17
5.98,-136.0,-8.66
6.2,-136.0,-10.89
6.43,-136.0,-15.1
6.67,-136.0,-20.12
6.91,-136.0,-14.07
7.17,-136.0,-12.46
7.44,-136.0,-12.03
7.71,-136.0,-12.37
8.0,-136.0,-13.47
4.0,-132.0,-2.89
4.15,-132.0,-3.0
4.3,-132.0,-3.17
4.46,-132.0,-3.42
4.63,-132.0,-3.77
4.8,-132.0,-4.23
4.98,-132.0,-4.84
5.16,-132.0,-5.63
5.36,-132.0,-6.67
5.55,-132.0,-8.11
5.76,-132.0,-10.28
5.98,-132.0,-14.48
6.2,-132.0,-17.62
6.43,-132.0,-12.16
6.67,-132.0,-10.61
6.91,-132.0,-9.98
7.17,-132.0,-9.97
7.44,-132.0,-10.49
7.71,-132.0,-11.62
8.0,-132.0,-13.65
4.0,-130.0,-2.87
4.15,-130.0,-3.02
4.3,-130.0,-3.26
4.46,-130.0,-3.59
4.63,-130.0,-4.03
4.8,-130.0,-4.6
4.98,-130.0,-5.35
5.16,-130.0,-6.35
5.36,-130.0,-7.72
5.55,-130.0,-9.76
5.76,-130.0,-13.53
5.98,-130.0,-18.9
6.2,-130.0,-12.08
6.43,-130.0,-10.0
6.67,-130.0,-9.31
6.91,-130.0,-9.15
7.17,-130.0,-9.47
7.44,-130.0,-10.31
7.71,-130.0,-11.82
8.0,-130.0,-14.51
4.0,-128.0,-2.89
4.15,-128.0,-3.1
4.3,-128.0,-3.41
4.46,-128.0,-3.81
4.63,-128.0,-4.35
4.8,-128.0,-5.06
4.98,-128.0,-5.99
5.16,-128.0,-7.27
5.36,-128.0,-9.13
5.55,-128.0,-12.39
5.76,-128.0,-24.15
5.98,-128.0,-12.4
6.2,-128.0,-9.91
6.43,-128.0,-8.75
6.67,-128.0,-8.5
6.91,-128.0,-8.66
7.17,-128.0,-9.26
7.44,-128.0,-10.41
7.71,-128.0,-12.38
8.0,-128.0,-16.12
4.0,-124.0,-3.05
4.15,-124.0,-3.39
4.3,-124.0,-3.84
4.46,-124.0,-4.43
4.63,-124.0,-5.22
4.8,-124.0,-6.27
4.98,-124.0,-7.75
5.16,-124.0,-10.05
5.36,-124.0,-15.08
5.55,-124.0,-14.91
5.76,-124.0,-10.54
5.98,-124.0,-8.74
6.2,-124.0,-7.81
6.43,-124.0,-7.42
6.67,-124.0,-7.7
6.91,-124.0,-8.34
7.17,-124.0,-9.48
7.44,-124.0,-11.39
7.71,-124.0,-14.95
8.0,-124.0,-26.03
4.0,-120.0,-3.33
4.15,-120.0,-3.81
4.3,-120.0,-4.43
4.46,-120.0,-5.26
4.63,-120.0,-6.39
4.8,-120.0,-8.0
4.98,-120.0,-10.64
5.16,-120.0,-18.06
5.36,-120.0,-12.97
5.55,-120.0,-9.64
5.76,-120.0,-8.07
5.98,-120.0,-7.23
6.2,-120.0,-6.86
6.43,-120.0,-6.89
6.67,-120.0,-7.57
6.91,-120.0,-8.66
7.17,-120.0,-10.47
7.44,-120.0,-13.75
7.71,-120.0,-37.28
8.0,-120.0,-15.35
4.0,-116.0,-3.71
4.15,-116.0,-4.34
4.3,-116.0,-5.17
4.46,-116.0,-6.31
4.63,-116.0,-7.95
4.8,-116.0,-10.67
4.98,-116.0,-19.0
5.16,-116.0,-12.44
5.36,-116.0,-9.27
5.55,-116.0,-7.73
5.76,-116.0,-6.88
5.98,-116.0,-6.48
6.2,-116.0,-6.45
6.43,-116.0,-6.82
6.67,-116.0,-7.87
6.91,-116.0,-9.51
7.17,-116.0,-12.37
7.44,-116.0,-21.03
7.71,-116.0,-15.18
8.0,-116.0,-13.05
4.0,-112.0,-4.15
4.15,-112.0,-4.95
4.3,-112.0,-6.04
4.46,-112.0,-7.59
4.63,-112.0,-10.11
4.8,-112.0,-16.6
4.98,-112.0,-12.89
5.16,-112.0,-9.34
5.36,-112.0,-7.66
5.55,-112.0,-6.73
5.76,-112.0,-6.25
5.98,-112.0,-6.14
6.2,-112.0,-6.37
6.43,-112.0,-7.04
6.67,-112.0,-8.5
6.91,-112.0,-10.88
7.17,-112.0,-16.24
7.44,-112.0,-16.13
7.71,-112.0,-12.6
8.0,-112.0,-12.14
4.0,-108.0,-4.62
4.15,-108.0,-5.61
4.3,-108.0,-6.99
4.46,-108.0,-9.14
4.63,-108.0,-13.57
4.8,-108.0,-14.8
4.98,-108.0,-9.9
5.16,-108.0,-7.89
5.36,-108.0,-6.77
5.55,-108.0,-6.16
5.76,-108.0,-5.92
5.98,-108.0,-6.02
6.2,-108.0,-6.49
6.43,-108.0,-7.45
6.67,-108.0,-9.4
6.91,-108.0,-12.97
7.17,-108.0,-21.17
7.44,-108.0,-12.91
7.71,-108.0,-11.42
8.0,-108.0,-11.92
