freq,ang,val
4.0,-180.0,-5.32
4.15,-180.0,-5.37
4.3,-180.0,-5.41
4.46,-180.0,-5.47
4.63,-180.0,-5.53
4.8,-180.0,-5.61
4.98,-180.0,-5.71
5.16,-180.0,-5.84
5.36,-180.0,-6.03
5.55,-180.0,-6.31
5.76,-180.0,-6.81
5.98,-180.0,-8.06
6.2,-180.0,-15.78
6.43,-180.0,1.19
6.67,-180.0,-3.18
6.91,-180.0,-4.09
7.17,-180.0,-4.52
7.44,-180.0,-4.79
7.71,-180.0,-5.0
8.0,-180.0,-5.17
4.0,-176.0,-5.23
4.15,-176.0,-5.29
4.3,-176.0,-5.35
4.46,-176.0,-5.43
4.63,-176.0,-5.51
4.8,-176.0,-5.61
4.98,-176.0,-5.74
5.16,-176.0,-5.9
5.36,-176.0,-6.11
5.55,-176.0,-6.42
5.76,-176.0,-6.95
5.98,-176.0,-8.25
6.2,-176.0,-15.66
6.43,-176.0,0.98
6.67,-176.0,-3.43
6.91,-176.0,-4.37
7.17,-176.0,-4.85
7.44,-176.0,-5.16
7.71,-176.0,-5.41
8.0,-176.0,-5.63
4.0,-172.0,-5.52
4.15,-172.0,-5.61
4.3,-172.0,-5.72
4.46,-172.0,-5.84
4.63,-172.0,-5.97
4.8,-172.0,-6.12
4.98,-172.0,-6.29
5.16,-172.0,-6.5
5.36,-172.0,-6.76
5.55,-172.0,-7.13
5.76,-172.0,-7.73
5.98,-172.0,-9.1
6.2,-172.0,-16.14
6.43,-172.0,0.07
6.67,-172.0,-4.39
6.91,-172.0,-5.39
7.17,-172.0,-5.92
7.44,-172.0,-6.29
7.71,-172.0,-6.59
8.0,-172.0,-6.87
4.0,-168.0,-6.23
4.15,-168.0,-6.4
4.3,-168.0,-6.57
4.46,-168.0,-6.76
4.63,-168.0,-6.97
4.8,-168.0,-7.2
4.98,-168.0,-7.46
5.16,-168.0,-7.76
5.36,-168.0,-8.12
5.55,-168.0,-8.58
5.76,-168.0,-9.29
5.98,-168.0,-10.78
6.2,-168.0,-17.41
6.43,-168.0,-1.72
6.67,-168.0,-6.24
6.91,-168.0,-7.3
7.17,-168.0,-7.88
7.44,-168.0,-8.31
7.71,-168.0,-8.67
8.0,-168.0,-9.02
4.0,-164.0,-7.46
4.15,-164.0,-7.74
4.3,-164.0,-8.04
4.46,-164.0,-8.36
4.63,-164.0,-8.71
4.8,-164.0,-9.09
4.98,-164.0,-9.51
5.16,-164.0,-9.98
5.36,-164.0,-10.51
5.55,-164.0,-11.17
5.76,-164.0,-12.06
5.98,-164.0,-13.78
6.2,-164.0,-20.03
6.43,-164.0,-4.98
6.67,-164.0,-9.53
6.91,-164.0,-10.62
7.17,-164.0,-11.22
7.44,-164.0,-11.66
7.71,-164.0,-12.03
8.0,-164.0,-12.39
4.0,-160.0,-9.4
4.15,-160.0,-9.89
4.3,-160.0,-10.44
4.46,-160.0,-11.05
4.63,-160.0,-11.74
4.8,-160.0,-12.51
4.98,-160.0,-13.38
5.16,-160.0,-14.37
5.36,-160.0,-15.51
5.55,-160.0,-16.86
5.76,-160.0,-18.57
5.98,-160.0,-21.24
6.2,-160.0,-27.97
6.43,-160.0,-14.73
6.67,-160.0,-18.37
6.91,-160.0,-18.78
7.17,-160.0,-18.7
7.44,-160.0,-18.48
7.71,-160.0,-18.29
8.0,-160.0,-18.21
4.0,-156.0,-12.42
4.15,-156.0,-13.44
4.3,-156.0,-14.67
4.46,-156.0,-16.22
4.63,-156.0,-18.18
4.8,-156.0,-20.08
4.98,-156.0,-19.87
5.16,-156.0,-18.5
5.36,-156.0,-17.51
5.55,-156.0,-17.01
5.76,-156.0,-17.06
5.98,-156.0,-18.21
6.2,-156.0,-22.78
6.43,-156.0,-8.58
6.67,-156.0,-13.98
6.91,-156.0,-15.91
7.17,-156.0,-17.6
7.44,-156.0,-19.49
7.71,-156.0,-21.89
8.0,-156.0,-25.36
4.0,-152.0,-14.87
4.15,-152.0,-15.1
4.3,-152.0,-14.93
4.46,-152.0,-14.54
4.63,-152.0,-14.13
4.8,-152.0,-13.78
4.98,-152.0,-13.56
5.16,-152.0,-13.47
5.36,-152.0,-13.54
5.55,-152.0,-13.84
5.76,-152.0,-14.5
5.98,-152.0,-16.17
6.2,-152.0,-20.45
6.43,-152.0,-7.07
6.67,-152.0,-12.55
6.91,-152.0,-14.57
7.17,-152.0,-16.29
7.44,-152.0,-18.1
7.71,-152.0,-20.16
8.0,-152.0,-22.6
4.0,-148.0,-12.87
4.15,-148.0,-12.62
4.3,-148.0,-12.4
4.46,-148.0,-12.23
4.63,-148.0,-12.14
4.8,-148.0,-12.13
4.98,-148.0,-12.23
5.16,-148.0,-12.44
5.36,-148.0,-12.81
5.55,-148.0,-13.38
